t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
0.0,0.0,-19.135827334006635,-35.71114348449516,13.072756763738065,8.861856893497055,27.68330894444974,-20.472568719760382,36.85122757823952,11.232305989887255,2.037514820264402,-27.07908622280795,-35.75200552469286,-29.48858034931013,8.515630114792275,-22.01786191770731,12.638643077419355,34.10597418345309,1.0593297951054685,-31.398545165608056,-39.45808419662559,30.191788566623725,5.691903226598791,-18.713098590553923,8.576413309474685,26.0388727791228,12.542496231121548,12.699975973443513,21.826317996287486,22.679640384979052,-37.03761710525885,-34.13066289218799,29.50689884355447,27.021072680016793
0.02,0.001001001001001001,-19.13659468547501,-35.712575749763396,13.073278584622505,8.862208108770199,27.684414333271313,-20.473388162281623,36.852696185002515,11.232752278403119,2.037591087884489,-27.08017539965739,-35.75343931197886,-29.48976297930022,8.5159652694935,-22.018744653980537,12.639143812650765,34.107337757429214,1.0593693769467811,-31.399802516464554,-39.45966362269968,30.192991240134486,5.692130159549786,-18.713848693015926,8.57675399146765,26.039910793749648,12.542993534421269,12.700479847438217,21.827185142876957,22.680545325527994,-37.0390990931692,-34.13203144577819,29.508076820146304,27.022149312832124
0.04,0.002002002002002002,-19.137370315435483,-35.71401428723726,13.073815568793894,8.862583596070635,27.68552287943554,-20.474184277409254,36.85417469226493,11.23324299524923,2.037611644365234,-27.08126941267502,-35.75492886609687,-29.490903156404745,8.51627289970391,-22.0196194189098,12.639645384030041,34.10865219487413,1.0594087874060547,-31.40110443790156,-39.461219472522835,30.1942148774339,5.692433817139185,-18.714569273559583,8.577046622006979,26.040948714925555,12.543489404143815,12.700991821604486,21.828085861183997,22.68142049952016,-37.04055694958408,-34.13342939461493,29.50924930593377,27.02320434532022
0.06,0.003003003003003003,-19.138154258015245,-35.71545909334044,13.074367742160016,8.862983456821423,27.68663458550917,-20.474957119610757,36.85566301669124,11.233778333611745,2.037576514752635,-27.082368281280036,-35.75647423305622,-29.492000983211128,8.516552997585888,-22.02048618196098,12.640147772443356,34.10991753692274,1.0594480724367632,-31.402450634067886,-39.46275187740133,30.19545955577152,5.692814202680724,-18.715260412474883,8.577291165700236,26.04198646131039,12.543983874875705,12.701511952926726,21.829020006076714,22.682265988949002,-37.04199070323305,-34.13485696309778,29.510416276051014,27.024237876526975
0.08,0.004004004004004004,-19.138946546455376,-35.71691016672276,13.074935132829925,8.863407787775227,27.68774944956492,-20.475706738850402,36.85716107963846,11.234358484585922,2.037485725190226,-27.083472023504733,-35.75807545927737,-29.49305656387511,8.516805552610759,-22.02134491460031,12.64065096284609,34.11113382294964,1.0594872762451173,-31.403840793118505,-39.464260965803625,30.19672535820733,5.693271317136578,-18.71592218410919,8.577487577369206,26.0430239500495,12.54447698931894,12.702040303395794,21.829987427145188,22.683081874407137,-37.043400387326834,-34.13631438088573,29.511577707995432,27.025249994322813
0.1,0.005005005005005005,-19.139747213109768,-35.7183675082681,13.07551777112854,8.86385668101236,27.688867465191343,-20.476433180616016,36.858668807149684,11.2349836371835,2.0373393029402735,-27.084580656016303,-35.75973259153574,-29.4940700041138,8.517030551566464,-22.022195590316556,12.641154944313321,34.11230109054188,1.0595264413156409,-31.405274587278843,-39.465746863384716,30.198012373621726,5.693805159123621,-18.71655465684754,8.577635802035177,26.044061096775007,12.544968798271942,12.702576940044915,21.83098796869437,22.68386823504747,-37.04478603951805,-34.13780188296572,29.512733581658928,27.02624077540923
0.12,0.006006006006006006,-19.140556289443825,-35.71983112110335,13.076115689611875,8.864330223936268,27.689988621502373,-20.477136485944897,36.86018612995046,11.235653978340514,2.037137276405621,-27.085694194137442,-35.76144567690184,-29.495041411201985,8.517227978561676,-22.023038184644207,12.64165971009282,34.1134193754729,1.0595656084363725,-31.40675167291367,-39.467209693009295,30.199320696726378,5.694415724916375,-18.717157893092455,8.577735774902745,26.04509781560817,12.545459360611106,12.70312193498964,21.832021469736514,22.684625148545443,-37.046147701862274,-34.13931970972272,29.513883879359447,27.0272102853255
0.14,0.007007007007007007,-19.141373806032977,-35.721301010608386,13.076728923082854,8.864828499266444,27.69111290314641,-20.477816691448822,36.86171298344795,11.236369692925466,2.036879675152188,-27.086812651865767,-35.76321476267795,-29.495970893971705,8.51739781502634,-22.02387267518769,12.642165257660587,34.114488711677744,1.0596048167236942,-31.40827169060058,-39.46864957477362,30.20065042807599,5.695103008446657,-18.71773194924322,8.577787421342157,26.04613401916279,12.54594874327292,12.703675365471826,21.833087763983123,22.68535269106245,-37.04748542077956,-34.140868107011364,29.515028585872763,27.02815857845551
0.16,0.008008008008008008,-19.142199792560948,-35.72277718442709,13.077357508607697,8.865351585028794,27.69224029031507,-20.47847382933818,36.86324930773292,11.237130963747893,2.036566529932124,-27.08793604189203,-35.765039896330954,-29.49685856281509,8.517540039708665,-22.024699041646592,12.642671588778967,34.11550913122943,1.0596441036467958,-31.40983426520809,-39.47006662602621,30.202001674080975,5.695867001299962,-18.718276875674558,8.577790656870166,26.047169618549635,12.546437021236674,12.704237313907628,21.834186679836446,22.686050937210393,-37.04879924701641,-34.14244732622921,29.516167688464503,27.029085698034844
0.18,0.009009009009009009,-19.143034277817847,-35.72425965247928,13.078001485532855,8.865899554543427,27.693370758751442,-20.47910792744513,36.864795047584664,11.23793797156725,2.036197872707621,-27.08906437561713,-35.766921125421696,-29.49770452969042,8.517654628668545,-22.025517265841895,12.643178709557393,34.116480664316555,1.0596835050517797,-31.411439005978476,-39.47146096138728,30.20337454702112,5.696707692708609,-18.71879271671477,8.577745387129454,26.048204523381887,12.546924277507737,12.704807867939495,21.83531804038054,22.686719960017342,-37.050089235608205,-34.144057624391664,29.517301176922356,27.029991676157948
