t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
0.0,0.0,-17.827727117869298,-40.25284167021221,3.068530088557907,-27.03431882503064,-20.60617270742174,9.925330980550381,33.819850801486346,-11.644016188548703,-0.19423220092980156,19.653068308122663,-9.156232612066555,34.01149722205816,-31.420649555461072,26.311714288501616,35.57528764811825,-11.39778652144809,12.832442494969,27.031631019528984,16.29262662893033,-9.488090538442068,-8.72685169538899,1.2261511195303352,-1.773121840918871,11.375751188413174,37.60831876508579,-23.92399373881675,8.531180688125863,-28.29797924299964,-25.393052207118465,-3.585786265320999,6.901351984542128,-35.069888167315426,-16.635099769206146,18.144809682748296,-3.5858358733368987,13.945757389180493,6.881778879483572,7.978141031528871,-6.371004328690858,-7.484448059667092,36.53413095252525,-14.606331039044404,-9.786247395175582
0.02,0.001001001001001001,-17.828443481599844,-40.254451946730235,3.068648355963351,-27.03540245500838,-20.607002337043905,9.925724421716481,33.82119894007655,-11.644484827468048,-0.19424047082099777,19.653853444853123,-9.156599054881776,34.01285734900633,-31.421908009073697,26.312766399981882,35.576706549676146,-11.398246664357789,12.832951176053772,27.032711988783873,16.293274932322824,-9.488475704811922,-8.727206464486576,1.2261956401631338,-1.773194111385891,11.376201177419722,37.60981853732623,-23.924951039322004,8.531519994039291,-28.29911664715014,-25.39407164774431,-3.5859309714874237,6.90162245421904,-35.0712966616336,-16.63576598516963,18.145531429442084,-3.585985347082802,13.94631070811384,6.882047979422057,7.978459084895611,-6.371263118411423,-7.484752944898187,36.535588814198206,-14.606915517965776,-9.78664036758209
0.04,0.002002002002002002,-17.82914827483067,-40.25607069337102,3.0687436747164547,-27.036483579070403,-20.607810101857172,9.926024512863371,33.82253871613142,-11.644906781601334,-0.1942341524951144,19.654679167512104,-9.15699018323345,34.01413875783385,-31.423161634951118,26.31383746154988,35.57806032456196,-11.398611590044952,12.833521266114955,27.033826589403883,16.29393640727289,-9.4888885984969,-8.727607330362655,1.226266620692521,-1.7732208988723632,11.376629923147323,37.61131288059837,-23.92587994627713,8.531872465888444,-28.30029087651306,-25.395049135644957,-3.5860517490740222,6.901910344854798,-35.07273541667364,-16.63644568766782,18.14625948804943,-3.5861164510984547,13.946858400274907,6.882337081905314,7.978781498394913,-6.371525846310132,-7.485086280552116,36.53701751482781,-14.60749851129921,-9.787095774739807
0.06,0.003003003003003003,-17.82984163675286,-40.25769785392794,3.0688160665171473,-27.037562265983443,-20.60859602736904,9.926231276231293,33.823870000762554,-11.645281995197333,-0.19421328416009417,19.655545495712143,-9.15740598968112,34.01534156286838,-31.42441047702386,26.31492747631261,35.57934890235934,-11.39888119381168,12.834152885810477,27.034974760591155,16.294610965038434,-9.489329253239944,-8.728054240754012,1.226364068179682,-1.7732022407291186,11.37703743667538,37.61280173867773,-23.926780387488506,8.532238160123555,-28.30150189530068,-25.39598473731907,-3.586148647346446,6.902215648442802,-35.074204420861065,-16.63713886841276,18.146993882089923,-3.5862292161234657,13.947400568690401,6.8826463690354736,7.979108280996205,-6.371792532766722,-7.485448109039104,36.53841704342683,-14.608080169943815,-9.787613543752363
0.08,0.004004004004004004,-17.830523700599922,-40.259333385101485,3.0688655495018775,-27.03863858372191,-20.609360137564362,9.926344721211136,33.825192660798166,-11.64561040954408,-0.19417789426780685,19.6564524506302,-9.157846473192453,34.016465867277795,-31.42565456802286,26.316036460175226,35.58057220819881,-11.399055360972133,12.834846165817366,27.036156440214434,16.295298508960826,-9.489797707796114,-8.728547134845172,1.2264879927436785,-1.7731381821670038,11.37742372950187,37.6142850591072,-23.927652288496198,8.532617131898302,-28.302749683781784,-25.396878512364253,-3.5862217254840822,6.902538363136632,-35.0757036667691,-16.63784552292608,18.147734633372618,-3.586323676221833,13.947937316862532,6.882976026030986,7.979439447535807,-6.372063191486434,-7.485838476379248,36.53978738783765,-14.608660649695693,-9.788193587856012
0.1,0.005005005005005005,-17.83119459365969,-40.260977256530296,3.068892138237983,-27.03971259954319,-20.610102454919605,9.926364844394925,33.826506558695066,-11.64589196297359,-0.1941280015584448,19.657400054964864,-9.15831163912512,34.01751176306791,-31.426893929482492,26.31716444186725,35.58173016270435,-11.399133966849789,12.835601246801026,27.037371564727803,16.295998934454232,-9.490294005935787,-8.72908594324144,1.226638407597136,-1.7730287762509416,11.37778881351576,37.6157627932216,-23.92849557255719,8.53300943506621,-28.304034238214417,-25.397730513462722,-3.586271052575783,6.902878493310029,-35.0772331509986,-16.638565650490243,18.1484817620206,-3.5863998687705143,13.94846874879075,6.883326241280625,7.979775018725576,-6.372337829514251,-7.486257432211717,36.5411285347309,-14.60924011132198,-9.788835806429697
0.12,0.006006006006006006,-17.83185443728356,-40.26262945082252,3.068895843722718,-27.040784380061123,-20.610823000418236,9.926291629641376,33.82781155245408,-11.64612659087004,-0.19406361509872913,19.658388332893885,-9.15880149920902,34.018479331091626,-31.42812857173451,26.318311462965294,35.582822681941664,-11.399116876798061,12.836418279380167,27.038620069074618,16.296712128991125,-9.490818196450963,-8.729670587943486,1.2268153290791752,-1.7728740838935644,11.378132700969275,37.617234896173876,-23.929310160627765,8.53341512217519,-28.305355570776918,-25.398540786362823,-3.5862967076188954,6.903236049616001,-35.07879287405594,-16.639299254099768,18.149235286496637,-3.5864578344540528,13.94899496899407,6.883697206403656,7.980115021160283,-6.372616447243042,-7.486705029804639,36.54244046960312,-14.609818720640977,-9.789540085002118
0.14,0.007007007007007007,-17.832503346893056,-40.26428996358768,3.068876673386942,-27.041853991317637,-20.6115217935673,9.926125048156537,33.82910749553902,-11.646314225681412,-0.1939847343139132,19.65941731003201,-9.159316071528865,34.01936864106945,-31.429358493892977,26.31947757791223,35.58384967736795,-11.399003946244402,12.83729742408727,27.039901886576704,16.297437972083976,-9.491370333164637,-8.730300982323541,1.2270187766855905,-1.7726741738484202,11.378455404450055,37.61870132696304,-23.930095971345054,8.533834244460223,-28.306713709497075,-25.399309369856432,-3.586298779521567,6.9036110490451055,-35.08038284022883,-16.640046340412464,18.149995223629944,-3.586497617265231,13.949516082533952,6.884089116316215,7.9804594873236825,-6.372899038415598,-7.4871813260656745,36.54372317677327,-14.610396648608429,-9.790306295255894
0.16,0.008008008008008008,-17.833141431983595,-40.26595880346894,3.068834631103492,-27.042921498852692,-20.6121988524152,9.925865058589586,33.83039423679933,-11.646454796934584,-0.19389134901357014,19.660487013389083,-9.159855380507132,34.020179751621185,-31.430583683830147,26.320662854032765,35.584811055783405,-11.398795020758088,12.838238851324467,27.0412169488088,16.298176335263157,-9.491950474943232,-8.730977031103286,1.227248773096269,-1.7724291227027413,11.378756936853181,37.6201620484637,-23.930852921007784,8.534266851834172,-28.308108698179307,-25.400036295752148,-3.586277367108284,6.904003514982919,-35.08200305745994,-16.64080691970056,18.150761588644162,-3.5865192645117463,13.950032195037778,6.884502169303971,7.98080845559325,-6.373185590120561,-7.487686381553258,36.544976639378106,-14.61097407141005,-9.791134295028838
0.18,0.009009009009009009,-17.83376879612554,-40.26763599217589,3.0687697172002504,-27.043986967772515,-20.612854193570712,9.92551160714386,33.83167162039651,-11.646548231253897,-0.19378343941114853,19.66159747132842,-9.160419456887356,34.020912710308856,-31.43180411814332,26.321867371545427,35.58570671928438,-11.398489936141921,12.839242741314694,27.042565185458344,16.298927082051016,-9.492558685712048,-8.731698630333527,1.2275053441998491,-1.7721390148697644,11.379037311353079,37.62161702745727,-23.931580923556183,8.53471299287672,-28.30954059632976,-25.400721588844227,-3.586232579128603,6.904413477266733,-35.08365353721839,-16.641581005801726,18.151534395186527,-3.5865228268288782,13.950543412722897,6.884936567101122,7.981161970243568,-6.373476082782241,-7.488220260488517,36.5462008393665,-14.611551170560352,-9.792023928312418
