t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29
0.0,0.0,9.090476971419871,35.25281893658546,12.329759386313537,0.30643077884903136,-37.2584510967985,-3.245796418559572,-32.642397017921404,-31.002740935296924,29.96058405345236,-39.53622112052812,-28.076349742706327,16.895656955050534,-34.84286655936612,-11.792623225070606,-31.715251276342155,-29.41955680522504,-3.52729086943824,29.591829348630416,19.549306326081698,37.082633425137175,21.299066865638025,30.02603320719047,23.692926423762586,35.25273228357663,-27.755579695423055,-30.462113860118766,17.98277379385993,9.1153908552166,35.25800571033556,-18.95659833122062
0.02,0.001001001001001001,9.090836257095297,35.25422484412548,12.33024679181495,0.30644234529415987,-37.25994615303477,-3.2459301017348037,-32.64370805741211,-31.00398657296038,29.96178230860268,-39.537807705175354,-28.07747418825589,16.8963267308076,-34.84426318518521,-11.793095603252166,-31.716524572182077,-29.420739645445174,-3.527432577674473,29.59301190506558,19.550086014231194,37.084111510201204,21.299913965170255,30.02723294442805,23.693872534628216,35.25413974294578,-27.756693442639808,-30.463333098165627,17.983492349402685,9.115749727871778,35.25941186796579,-18.95735856944842
0.04,0.002002002002002002,9.09121929693976,35.25564990176521,12.330733524366066,0.30643469394120065,-37.261450584454124,-3.2460148071619987,-32.64503208865558,-31.00525369052087,29.9629247906555,-39.53938605366248,-28.0785754162015,16.897054363570057,-34.84564173676652,-11.793633277088967,-31.717801637417686,-29.421952377852687,-3.527530559439358,29.594160846856525,19.550862631423414,37.085570153715636,21.300765253450248,30.028431643987762,23.694790152390517,35.2555516038713,-27.757794350651288,-30.46455767847649,17.98425893163752,9.116085461773022,35.26085380176866,-18.958134426678406
0.06,0.003003003003003003,9.09162616208881,35.25709426676478,12.331219638896208,0.30640779831706577,-37.26296456288894,-3.2460505093021528,-32.64636902088033,-31.006542508298242,29.964011552118347,-39.540956101196116,-28.07965334036357,16.897839856057193,-34.84700214490157,-11.794236405128501,-31.719082409509717,-29.4231952000611,-3.527584713345,29.595276307256782,19.551636187048903,37.087009424650304,21.30162072024246,30.029629381961282,23.695679228137593,35.25696787651158,-27.758882335109377,-30.465787889696287,17.985073419818765,9.116398030273013,35.26233165040025,-18.958925992778003
0.08,0.004004004004004004,9.092056927276625,35.25855809959797,12.331705188634016,0.30636162950288787,-37.26448826387917,-3.2460371820134024,-32.64771876287181,-31.007853253432483,29.965042648688634,-39.54251778018853,-28.080707873513926,16.89868321351904,-34.84834433888887,-11.794905147164727,-31.720366825978548,-29.424468314542423,-3.527594933391804,29.596358424507468,19.55240669114294,37.088429390496245,21.302480355837975,30.030826233785948,23.69653971639426,35.25838857638383,-27.75995731238477,-30.467024026803106,17.985935690613733,9.116687410476054,35.26384554965195,-18.959733364371576
0.1,0.005005005005005005,9.092511670856831,35.26004156399497,12.33219022506495,0.30629615611229116,-37.26602186669925,-3.2459747984762157,-32.64908122292504,-31.00918615994479,29.966018139214174,-39.54407102022613,-28.081738927353623,16.8995844436822,-34.849668246512486,-11.795639664228778,-31.721654824354914,-29.425771928735518,-3.5275611089573595,29.597407341849795,19.553174154385502,37.08983011727582,21.303344151098447,30.032022274224545,23.697371575168056,35.259813724414265,-27.761019199508446,-30.468266391219533,17.98684561802963,9.11695358324368,35.2653956324434,-18.96055664483205
0.12,0.006006006006006006,9.092990474822084,35.26154482698621,12.332674797887105,0.3062113442695559,-37.26756555438415,-3.2458633311228673,-32.650456308795235,-31.010541468801296,29.966938085659454,-39.54561574803772,-28.082746412489467,16.900543556691662,-34.85097379401993,-11.796440118576177,-31.722946342131046,-29.4271062551566,-3.5274831247850083,29.598423207541146,19.55393858810172,37.091211669553886,21.304212097501654,30.033217577345305,23.698174765996335,35.261243346987484,-27.76206791411278,-30.46951529092683,17.987803073337215,9.117196533199852,35.26698202881567,-18.961395944272812
0.14,0.007007007007007007,9.09349342482242,35.26306805894726,12.333158954965299,0.3061071575876804,-37.26911951375476,-3.2457027515711894,-32.651843927646574,-31.011919427979482,29.96780255307765,-39.54715188746276,-28.08373023840913,16.90156056504849,-34.852260906099204,-11.797306673670398,-31.72424131671227,-29.428471511511894,-3.5273608609720704,29.59940617487468,19.554700004262823,37.09257411045013,21.305084187188655,30.034412216502112,23.69894925399445,35.26267747599479,-27.7631033743723,-30.470771040581898,17.988807924991224,9.117416248735742,35.26860486592479,-18.96225137953985
0.16,0.008008008008008008,9.094020610182401,35.26461143364481,12.333642742283402,0.3059835571463472,-37.27068393544244,-3.2454930305625926,-32.65324398599906,-31.013320292537305,29.968611609588436,-39.54867935941947,-28.08469031345491,16.902635483543424,-34.85352950585501,-11.798239494162718,-31.72553968536911,-29.429867920812615,-3.527194192957719,29.600356402202486,19.555458415487582,37.09391750165239,21.305960413012567,30.035606264314836,23.69969500790501,35.264116148881676,-27.764125498944065,-30.472033961637184,17.9898600385476,9.117612722014105,35.270264268035675,-18.963123074204127
0.18,0.009009009009009009,9.094572123917054,35.266175128283706,12.334126203894861,0.30584050146979763,-37.27225901391284,-3.2452341379043417,-32.65465638967339,-31.014744324685065,29.969365326361526,-39.55019808187283,-28.08562654479608,16.9037683291862,-34.854779514784134,-11.799238745868214,-31.726841385189946,-29.431295711492254,-3.526982991510476,29.601274052962275,19.55621383504419,37.09524190343114,21.306840768589034,30.03679979264978,23.70041200014828,35.26555940869433,-27.76513420690767,-30.473304382463507,17.99095927657752,9.117785948973296,35.2719603565163,-18.964011158554108
0.2,0.01001001001001001,9.095148062746599,35.267759323555154,12.334609381871394,0.30567794650462493,-37.27384494748886,-3.244926042416077,-32.65608104373388,-31.016191793860024,29.97006377760601,-39.55170796980258,-28.086538838399857,16.904959121130627,-34.85601085275002,-11.80030459573781,-31.728146353034237,-29.432755117526348,-3.5267271227153163,29.602159295707605,19.556966276852613,37.09654737465502,21.307725248348362,30.037992872600213,23.70110020687364,35.26700730412527,-27.76612941770486,-30.474582638475905,17.992105498578262,9.117935929330905,35.27369324983237,-18.96491576958847
0.22,0.011011011011011011,9.095748527110002,35.269364203685996,12.335092316249808,0.30549584559749154,-37.275441938372886,-3.2445687118805675,-32.65751785242941,-31.017662976803813,29.970707040565443,-39.55320893517105,-28.087427099000934,16.906207880595282,-34.85722343795648,-11.80143721182625,-31.729454525486375,-29.434246378554764,-3.5264264479603633,29.603012304141647,19.557715755487408,37.09783397280751,21.30861384758938,30.039185574466934,23.70175960801219,35.26845988955812,-27.767111051078697,-30.475869072262537,17.99329856088092,9.118062666587047,35.275463063542226,-18.96583705100887
0.24,0.012012012012012012,9.09637362117734,35.27098995648913,12.33557504497693,0.30529414947278205,-37.27705019266815,-3.2441621129986853,-32.65896671913241,-31.019158157642632,29.9712951955187,-39.55470088689097,-28.0882912300696,16.907514630779747,-34.8584171869206,-11.802636763255872,-31.730765838810203,-29.435769740006627,-3.5260808239231536,29.60383325715447,19.558462286180955,37.09910175400468,21.309506562535045,30.04037796773886,23.702390187330455,35.26991722511152,-27.76807902701234,-30.477164033716736,17.994538316554998,9.118166168027313,35.27726991029226,-18.966775153212794
