t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38
0.2,0.01001001001001001,-18.896367276409148,-12.804435392307495,-3.2973267031525824,-26.777206395220997,-20.226506194907447,38.51599616764863,23.499804415883993,-15.512542032658713,33.54660676421339,-6.425408384194654,-5.189688920599596,-33.6968437778341,-30.298016092194935,28.22369702855577,16.13042617150686,-22.97603895531913,25.28842631076515,-23.79686677351637,36.36205608775784,-13.049557090736746,14.07825916600141,28.537611375026966,-32.37905224741377,-21.45641920178669,4.7187050034416265,-0.1561910697929854,-2.233456662482581,30.100481651519676,-25.901613212871073,14.473959986865006,-9.009555062577784,23.62464073715322,-34.52748277954224,-25.753161043073415,43.03027922219429,11.217008127595086,-5.182584390495012,-12.763973665821988,34.05180068034348
0.22,0.011011011011011011,-18.897174513452395,-12.805363193335923,-3.2970993247272946,-26.778688198440722,-20.22772595064924,38.51701487767665,23.500683875329827,-15.512225629745249,33.54743116837196,-6.425880748199763,-5.190353118082151,-33.698172108068434,-30.299175280325493,28.22556174804079,16.13151753440074,-22.976967007598056,25.289402862925765,-23.79787587251814,36.3631879751629,-13.050535222854503,14.078559911242852,28.538931690766134,-32.380566882540684,-21.457186626129182,4.719829029947829,-0.15652260233292908,-2.2330658345622694,30.101339349355584,-25.903194436065625,14.474443973600028,-9.008918898136766,23.625414191304365,-34.52830502863725,-25.754448444926616,43.0316321246465,11.217464465814189,-5.1828611851314665,-12.764332709649878,34.053689609086874
0.24,0.012012012012012012,-18.897987220192636,-12.806332592620437,-3.296834933274768,-26.78021033349132,-20.228986168055844,38.51798095075179,23.50155653660542,-15.511814909395234,33.54820412651027,-6.426374922763017,-5.191062671680429,-33.699497104595224,-30.300329540704325,28.227501594731645,16.132653259048784,-22.97789591249843,25.290375765147047,-23.798890699352505,36.36428730353059,-13.051559197263694,14.078834119727489,28.54027121965133,-32.382102139091806,-21.45794436721971,4.721048147029035,-0.15688564334932234,-2.2326271334539145,30.10216359156792,-25.904830031144805,14.474919420862236,-9.008182642930048,23.62617121759689,-34.52907147295966,-25.75576241123759,43.03294766821826,11.217921556113993,-5.183144865575828,-12.764676378647293,34.05563238596809
0.26,0.013013013013013013,-18.89880552113692,-12.807343721020546,-3.2965333402824943,-26.78177263931598,-20.230286796692063,38.51889420985165,23.50242222759409,-15.511309645355999,33.548925580612284,-6.42689107007356,-5.191817673363964,-33.70081853773951,-30.301478975881484,28.229516817294353,16.133833267470433,-22.97882570659752,25.291344814588022,-23.79991133147509,36.36535400875256,-13.052629142597105,14.079081621297801,28.54163015995177,-32.38365786016654,-21.45869236018343,4.722362686469962,-0.15728010067006573,-2.232140657955158,30.102954469934957,-25.9065200409773,14.475386413146785,-9.00734626239319,23.6269118483998,-34.529782110782335,-25.75710323190588,43.03422571510198,11.218379354835513,-5.183435456235342,-12.765004689546085,34.05762924860855
0.28,0.014014014014014014,-18.89962954600994,-12.808396729994508,-3.2961943387661305,-26.783374942599103,-20.231627783217327,38.51975445712048,23.5032807721235,-15.510709583529115,33.54959547452252,-6.427429363786932,-5.1926182285529645,-33.702136170049876,-30.30262369922592,28.231607679032226,16.135057482576585,-22.97975642243126,25.292309790907268,-23.800937853839386,36.36638803187082,-13.053745195632963,14.079302235726137,28.543008717194347,-32.38523389497219,-21.459430532551476,4.7237729970847475,-0.15770587797154562,-2.231606515611699,30.103712073449785,-25.908264509990815,14.47584503595546,-9.006409710373887,23.627636113490198,-34.530436935809995,-25.758471207651628,43.03546613062531,11.218837818157661,-5.183732981131203,-12.765317664698815,34.059680450124596
0.3,0.015015015015015015,-18.900459429767544,-12.809491791610709,-3.2958177031749014,-26.785017057579577,-20.23300907122498,38.52056147374696,23.504131990009224,-15.510014442028131,33.55021375393705,-6.427989989049003,-5.193464456158412,-33.703449756305446,-30.3037638350052,28.23377445781596,16.136325828116906,-22.980688088487994,25.29327045616963,-23.801970358902576,36.36738931911736,-13.054907501272481,14.079495772618055,28.54440710418704,-32.38683009880237,-21.460158804233423,4.725279444658096,-0.15816287480454216,-2.2310248228179437,30.104436488295907,-25.910063483959963,14.47629537586017,-9.005372929333278,23.628344040066708,-34.531035937141276,-25.759866649956415,43.03666878327567,11.219296902100167,-5.184037463896592,-12.765615332090784,34.0617862591916
0.32,0.016016016016016016,-18.901295312611214,-12.810629098559092,-3.2954031892879194,-26.786698785856814,-20.23443060107277,38.521315019829245,23.504975697103536,-15.509223911248057,33.550780366392715,-6.428573142524077,-5.19435648862613,-33.70475904352089,-30.304899518471323,28.236017446009697,16.13763822862616,-22.981620729200532,25.294226554746764,-23.803008946631977,36.368357821968516,-13.056116212516322,14.079662031308219,28.545825541045456,-32.38844633300986,-21.460877087484242,4.726882411873121,-0.15865098662094732,-2.230395704921012,30.105127797831805,-25.91191700978206,14.476737520567639,-9.00423585056794,23.629035652767254,-34.5315790992362,-25.761289881002078,43.03783354473606,11.219756562527294,-5.18434892777535,-12.765897725353238,34.06394696010951
0.34,0.017017017017017015,-18.90213734000341,-12.811808864162252,-3.294950534101444,-26.788419916189714,-20.23589230970452,38.52201483422711,23.505811705349593,-15.508337653947093,33.551295261254666,-6.429179032427121,-5.195294471984709,-33.706063770949505,-30.306030895952624,28.238336950392746,16.138994609369526,-22.982554364936583,25.29517781321159,-23.804053724511967,36.369293497214,-13.057371490439944,14.079800800748844,28.547264255222476,-32.39008246497393,-21.461585286865713,4.728582298225249,-0.1591701048012309,-2.2297192963279295,30.105786082584487,-25.913825135240625,14.477171558985374,-9.002998394452831,23.629710973691285,-34.53206640188892,-25.762741233607187,43.03896028993212,11.220216755152363,-5.18466739562131,-12.766164883777694,34.06616285286977
0.36,0.018018018018018018,-18.90298566268374,-12.813031322385811,-3.294459455707106,-26.790180224288775,-20.23739413046294,38.522660634401326,23.506639822841198,-15.507355305341148,33.55175838970219,-6.429807878559994,-5.196278565897172,-33.707363670084504,-30.307158124951844,28.240733292076747,16.14039489628688,-22.983489011987487,25.296123940226785,-23.80510480755136,36.37019630704071,-13.058673504167743,14.07991185939058,28.548723481540915,-32.39173836806192,-21.462283299202316,4.730379519921519,-0.15972011668259287,-2.228995740615843,30.106411420252037,-25.915787908756432,14.477597581288945,-9.00166047070545,23.63037002242652,-34.53249782020586,-25.764221051160938,43.04004889709075,11.220677435543106,-5.184992889898322,-12.766416852331394,34.06843425322343
0.38,0.01901901901901902,-18.903840436685876,-12.814296727847623,-3.293929653161117,-26.791979472601582,-20.23893599289346,38.523252116240265,23.50745985388834,-15.50627647321175,33.55216970471285,-6.4304599123516075,-5.197308943716261,-33.708658464658434,-30.30828137425041,28.243206806417902,16.141839015935986,-22.984424682555293,25.297064626427396,-23.806162318291094,36.37106621913132,-13.060022430845912,14.07999497505582,28.550203462229135,-32.39341392158505,-21.462971013531604,4.732274509764576,-0.1603009055877394,-2.228225190645071,30.107003885715304,-25.91780537912585,14.478015678990635,-9.000221978671485,23.63101281608028,-34.53287332458914,-25.76572968755413,43.04109924781028,11.221138559127875,-5.185325432680992,-12.766653681673853,34.0707614927503
0.4,0.02002002002002002,-18.904701823355154,-12.815605355825321,-3.293360806344486,-26.793817410091922,-20.240517822539175,38.523788953873776,23.508271599088726,-15.505100738028023,33.55252916104498,-6.4311353769018975,-5.198385792543201,-33.70994787064091,-30.309400824018955,28.245757842924018,16.14332689543454,-22.985361384738148,25.297999544297788,-23.807226386812165,36.371903206777795,-13.061418455613953,14.08004990480434,28.55170444695954,-32.3951090107482,-21.463648311049063,4.734267717020589,-0.16091235085422065,-2.2274078086747937,30.107563551058742,-25.9198775952463,14.478425945009507,-8.99868280763228,23.631639369315536,-34.53319288072535,-25.767267507106943,43.04211122714237,11.221600081202718,-5.185665045656162,-12.766875428174504,34.07314491892909
0.42,0.02102102102102102,-18.905569989366768,-12.816957502261712,-3.2927525758142675,-26.795693772012793,-20.242139540726676,38.524270799474394,23.509074855405533,-15.503827653083462,33.55283671521843,-6.431834527029514,-5.199509313289817,-33.711231596234605,-30.310516665934134,28.248386765156024,16.144858462401107,-22.986299122514023,25.298928348043006,-23.808297150743673,36.3727072490097,-13.062861771574754,14.080076394791213,28.553226692889886,-32.396823526593664,-21.464315065047465,4.7363596072703,-0.16155432786426807,-2.226543766481182,30.108090485600574,-25.92200460582862,14.478828473742938,-8.997042837134469,23.632249694391756,-34.53345644957969,-25.768834884493135,43.04308472368579,11.222061956939358,-5.18601175012517,-12.767082153931424,34.07558489520819
0.44,0.022022022022022022,-18.906445106744474,-12.818353483767428,-3.2921046026458565,-26.79760827967359,-20.243801064342854,38.52469728304596,23.509869416251608,-15.5024567446483,33.553092325493765,-6.432557629323097,-5.200679720743846,-33.71250934186965,-30.311629103301758,28.251093950623616,16.146433644894795,-22.987237895722735,25.29985067345473,-23.809374755270884,36.37347833073752,-13.064352579763137,14.080074180116934,28.554770464707307,-32.398557365938565,-21.46497114085072,4.73855066224234,-0.16222670807507025,-2.2256332454777334,30.108584755932327,-25.924186459096,14.47922336113968,-8.995301937342104,23.632843801210644,-34.533663987395464,-25.770432204660356,43.0440196296922,11.222524141394086,-5.186365567006913,-12.767273926791104,34.07808180107704
0.46,0.023023023023023025,-18.907327352879737,-12.819793637620267,-3.2914165082663605,-26.79956064020174,-20.24550230560255,38.525068012199775,23.510655071580402,-15.500987512138321,33.55329595184968,-6.433304962196036,-5.201897243637288,-33.71378080019648,-30.312738351186272,28.253879790674695,16.148052371353693,-22.98817770004632,25.30076613777206,-23.810459353143166,36.374216442910836,-13.065891089112796,14.080042984669678,28.55633603467501,-32.40031043130592,-21.465616395742234,4.740841379627911,-0.16292935904942635,-2.224676436837593,30.10904642596796,-25.92642320246937,14.479610704774467,-8.993459969411683,23.633421697366952,-34.533815445699,-25.772059862746193,43.04491584118413,11.222986589517605,-5.186726516841745,-12.76745082036928,34.08063603213784
0.48,0.024024024024024024,-18.908216910551204,-12.821278321760554,-3.290687894279062,-26.801550546299147,-20.247243171807,38.525382571918364,23.511431607983898,-15.49941942830105,33.553447555958854,-6.434076815944559,-5.203162124717635,-33.71504565607716,-30.31384463654667,28.256744690378188,16.149714570531994,-22.989118526987717,25.30167433953724,-23.811551104681673,36.37492158269152,-13.067477516421535,14.079982520959618,28.557923682681555,-32.40208263084902,-21.466250678887803,4.743232272875877,-0.16366214448671776,-2.2236735416176048,30.10947555700266,-25.92871488223889,14.479990603924263,-8.991516785890468,23.63398338820447,-34.53391077130997,-25.773718263989554,43.04577325808526,11.223449256165848,-5.187094619796246,-12.767612914072798,34.083248000177335
0.5,0.025025025025025023,-18.90911396794443,-12.82280791478184,-3.2899183422790026,-26.803577675993733,-20.24902356509304,38.525640524306986,23.5121988087978,-15.497751939420288,33.553547101162096,-6.434873492809023,-5.20447462082179,-33.71630358657529,-30.31494819837878,28.25968906839994,16.151420171435763,-22.99006036384776,25.302574858446604,-23.812650177786633,36.375593753641844,-13.069112086314695,14.079892489945225,28.55953369629263,-32.4038738782691,-21.466873831253043,4.745723870967264,-0.16442492425414015,-2.2226247708838414,30.109872207781535,-25.931061543221315,14.480363159646135,-8.989472231138485,23.634528876877326,-34.53394990635719,-25.775407823636993,43.046591784363265,11.223912096111793,-5.187469895668899,-12.767760293122487,34.0859181332385
0.52,0.026026026026026026,-18.91001871867171,-12.824382815916216,-3.2891074136597056,-26.80564169238647,-20.250843382173,38.525841408333136,23.512956454214347,-15.495984465540081,33.55359455244083,-6.435695307038257,-5.205835002952494,-33.71755426094462,-30.31604928786405,28.262713356871203,16.15316910325727,-22.991003193700532,25.30346725519695,-23.813756747944087,36.37623296592754,-13.070795031206668,14.07977258085148,28.56116637080525,-32.405684092725934,-21.467485685515392,4.748316718168083,-0.16521755441813976,-2.2215303458383313,30.110236434578372,-25.93346322840295,14.480728474856857,-8.987326141774677,23.63505816441679,-34.53393278829992,-25.777128966843588,43.04737132818523,11.22437506405831,-5.187852363896696,-12.767893048577054,34.08864687569182
0.54,0.02702702702702703,-18.910931361791988,-12.82600344501342,-3.2882546494110714,-26.80774224339425,-20.252702514065234,38.52598473955407,23.51370432140299,-15.494116400709192,33.553589876387925,-6.436542584956787,-5.207243556357065,-33.7187973406163,-30.31714816852477,28.26581800124937,16.154961295307842,-22.991946995367034,25.304351071327577,-23.814870998231907,36.376839236535844,-13.072526591260416,14.079622470979913,28.56282200930429,-32.40751319874129,-21.46808606597068,4.751011373759393,-0.16603988727599986,-2.2203904979467017,30.11056829128466,-25.935919978567934,14.48108665441424,-8.98507834714761,23.635571249803718,-34.533859349954696,-25.77888212856788,43.048111802086034,11.224838114652076,-5.188242043562734,-12.768011277357964,34.09143468830588
0.56,0.028028028028028028,-18.911852101830604,-12.827670242512946,-3.287359569908469,-26.809878961489023,-20.25460084581525,38.52607000983272,23.514442184639364,-15.492147113247308,33.55353304117687,-6.437415665034783,-5.208700580608229,-33.72003247918506,-30.318245116385793,28.269003460170488,16.15679667694918,-22.992891743387204,25.30522582905828,-23.815993119324933,36.37741258950836,-13.074307014344845,14.079441825510386,28.56450092272128,-32.40936112609493,-21.468674788434335,4.753808411743388,-0.1668917713875267,-2.219205469066431,30.110867829509136,-25.938431831911558,14.481437805200251,-8.982728669831227,23.636068130046834,-34.533729519527824,-25.780667753460474,43.048813123149685,11.22530120249857,-5.18863895340481,-12.768115082275305,34.09428204831697
0.58,0.029029029029029027,-18.912781148798892,-12.829383669408228,-3.286421674693054,-26.81205146343356,-20.25653825620736,38.52609668704217,23.515169815442828,-15.490075946034207,33.55342401652921,-6.438314897960534,-5.21020638968682,-33.721259322394204,-30.319340420142748,28.272270205293104,16.15867517752305,-22.9938374079903,25.30609103112355,-23.817123309499028,36.37795305618887,-13.07613655598994,14.079230297294556,28.56620342989532,-32.41122780971296,-21.469251660137203,4.756708420524307,-0.1677730516067864,-2.2179755115753985,30.111135098688038,-25.94099882363833,14.481782036205969,-8.98027692614609,23.636548800267022,-34.53354322065346,-25.782486295745795,43.0494752132039,11.225764282178211,-5.18904311182508,-12.768204572054636,34.09718944949741
0.6,0.03003003003003003,-18.9137187182134,-12.831144207201973,-3.2854404422433565,-26.81425935001436,-20.258514617466833,38.52606421475889,23.51588698272299,-15.48790221682322,33.553262773680366,-6.439240646715252,-5.211761312066116,-33.72247750811965,-30.320434381336778,28.27561872113302,16.160596726279305,-22.99478395506362,25.306946160603342,-23.818261774633864,36.37846067548591,-13.078015479339554,14.078987526640915,28.567929857636127,-32.4131131895483,-21.469816479616085,4.759712002562854,-0.168683569113849,-2.2167008885003945,30.11137014620638,-25.943620985544538,14.482119458618396,-8.977722926706608,23.637013253787845,-34.5333003724375,-25.784338219096526,43.05009799902807,11.226227308263645,-5.189454536900795,-12.76827986136479,34.100157402222216
0.62,0.031031031031031032,-18.914665031114623,-12.832952357851628,-3.284415329738163,-26.816502205772114,-20.26052979495251,38.525972011945214,23.516593452935577,-15.485625218580376,33.5530492853437,-6.440193286650016,-5.213365690797553,-33.72368666635305,-30.32152731453576,28.27904950488843,16.162561252302147,-22.99573134611963,25.30779068075066,-23.81940872821424,36.37893549415006,-13.079944055101677,14.078713141091356,28.569680540789,-32.41501721045297,-21.47036903659896,4.76281977400279,-0.1696231614464991,-2.2153818736452515,30.111573017530485,-25.946298345584953,14.48245018590917,-8.975066476994723,23.63746148223246,-34.53300088950718,-25.786223996500212,43.0506814125748,11.226690235338232,-5.189873246396183,-12.768341070846633,34.10318643353374
0.64,0.03203203203203203,-18.915620314085135,-12.834808643703935,-3.2833457728107476,-26.81877959873021,-20.26258364683983,38.52581947262122,23.517288990248083,-15.483244219850675,33.552783525672865,-6.441173205564601,-5.215019883597551,-33.72488641918411,-30.322619547522034,28.28256306625497,16.16456868443457,-22.996679538261457,25.30862403481639,-23.820564391329665,36.37937756706589,-13.081922561496105,14.078406755189151,28.57145582230169,-32.41693982204206,-21.470909111884993,4.766032364268258,-0.17059166253187855,-2.214018751718226,30.11174375635209,-25.949030927423486,14.48277433392523,-8.972307377960542,23.637893475627205,-34.53264468206657,-25.788144110117496,43.05122539120519,11.22715301801577,-5.190299257775486,-12.768388327142763,34.1062770872039
0.66,0.03303303303303303,-18.91658479926692,-12.836713607417432,-3.2822311852944943,-26.82109108012182,-20.264676023794248,38.5256059655265,23.51797335671557,-15.480758465153054,33.5524654702225,-6.442180803787977,-5.216724262935174,-33.72607638078218,-30.323711421486596,28.28615992723016,16.166618951200896,-22.99762848414681,25.309445645871694,-23.821728992672067,36.3797869575584,-13.083951284199333,14.07806797023831,28.573256053293022,-32.41888097854889,-21.47143647721936,4.76935041563039,-0.17158890271803048,-2.21261181845826,30.111882404744307,-25.951818749967433,14.483092020981424,-8.969445426650427,23.638309222512017,-34.53223165595806,-25.790099051131463,43.051729877938115,11.227615610961484,-5.190732588217227,-12.768421762928154,34.109429923793556
0.68,0.03403403403403403,-18.917558724377773,-12.838667811871723,-3.2810709589599636,-26.823436184116098,-20.266806768635046,38.52533083377219,23.518646312467084,-15.478167175405591,33.55209509590708,-6.44321649426021,-5.218479216120312,-33.72725615737732,-30.324803291229763,28.289840621906727,16.16871198072733,-22.998578131950303,25.310254916628374,-23.822902768531264,36.38016373771389,-13.086030516286558,14.077696374054193,28.575081593123198,-32.420840638671365,-21.47195089516295,4.772774582741628,-0.1726147088053219,-2.211161380759721,30.11198900332977,-25.954661826885093,14.483403367955143,-8.966480416863016,23.638708710057962,-34.53176171272979,-25.7920893195875,43.05219482171349,11.22807796891434,-5.191173254629721,-12.768441516941735,34.11264552070866
0.7000000000000001,0.035035035035035036,-18.918542332726574,-12.840671840062264,-3.2798644632434666,-26.825814427544028,-20.268975715989495,38.52499339448375,23.519307615903156,-15.475469548382675,33.55167238095807,-6.444280702615492,-5.220285145392086,-33.7284253472408,-30.325895525368235,28.293605696254218,16.170847700660453,-22.999528425324264,25.311051229257643,-23.824085962788025,36.38050798871502,-13.088160558170605,14.077291540705358,28.57693280946565,-32.42281876540902,-21.47245211895702,4.776305532136176,-0.17366890407772742,-2.2096677567952154,30.112063591461315,-25.957560166106465,14.483708498382974,-8.963412139833661,23.639091924192112,-34.53123474970923,-25.794115424223115,43.05262017766996,11.228540046710693,-5.191621273667899,-12.768447734018872,34.11592447225262
0.72,0.036036036036036036,-18.919535873227296,-12.842726294979334,-3.2786110449672092,-26.828225309624553,-20.271182691937394,38.52459293843503,23.51995702390479,-15.472664759205815,33.55119730487928,-6.445373867266011,-5.222142468007129,-33.72958354066535,-30.326988506548556,28.297455707888385,16.173026038083556,-23.000479303357963,25.311833945207727,-23.82527882690442,36.38081980118988,-13.090341717537665,14.076853030246529,28.578810078380318,-32.42481532589055,-21.472939892382854,4.779943941694876,-0.1747513083339652,-2.208131276136049,30.112106207415504,-25.960513769306775,14.48400753855941,-8.960240384947806,23.639458849729987,-34.53065066008294,-25.79617788228709,43.05300590743687,11.229001799309346,-5.192076661751466,-12.768440565124797,34.11926738967442
0.74,0.037037037037037035,-18.920539600411523,-12.844831799469809,-3.2773100280510863,-26.830668311691568,-20.27342751364598,38.52412872967408,23.520594292054493,-15.46975196086994,33.55066984840047,-6.446496439486352,-5.224051616327389,-33.730730319945124,-30.328082631666863,28.30139122582771,16.175246919430766,-23.001430700535376,25.312602405020773,-23.82648161991115,36.38109927557498,-13.092574309279637,14.076380388442653,28.58071378438828,-32.426830291191536,-21.47341394961654,4.78369050007281,-0.17586173791848422,-2.206552279869883,30.112116888599417,-25.96352263137261,14.48430061763764,-8.95696494048373,23.639809470515885,-34.530009332982644,-25.79827721934736,43.05335197944094,11.229463181818039,-5.192539435084458,-12.768420167388932,34.12267490121195
0.76,0.03803803803803804,-18.921553774439282,-12.84698899608026,-3.2759607132162083,-26.833142896922432,-20.27570998899527,38.5236000051415,23.52121917486979,-15.46673028480705,33.55008999342904,-6.447648883498091,-5.226013037907102,-33.73186525935557,-30.329178312094903,28.30541283023652,16.177510270398823,-23.002382546691454,25.31335592814957,-23.827694608391607,36.381346522491725,-13.094858655422936,14.07587314648397,28.582644320547537,-32.42886363614204,-21.47387401507893,4.787545906087781,-0.1770000057523113,-2.2049311207151328,30.112095671771012,-25.966586739850403,14.484587867732436,-8.95358559438516,23.640143769571285,-34.529310653577646,-25.800413969086968,43.05365836922759,11.229924149521421,-5.193009609676233,-12.768386704140143,34.12614765213005
