t,p,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
0.0,0.0,-24.00650175890451,36.412685214376594,-33.37043365151361,-41.18434433291981,6.142971616841269,35.527116807138654,11.381083172786358,7.724308972712137,-16.767194368139673,23.02302855255448,-35.06680184796469,26.630905704644164,13.67217959409373,13.54217716893455,33.64373235495962,28.011356755253676,1.5181812472413168,12.237332454129222,-26.211062423469834,23.341427687038554,-34.2040898855083,30.397338851730797,26.329184188939728,6.621803366909931,-30.47591013324539,-11.879667894986328,-23.918100165984875,20.203900625827576,0.5135056792817537,-12.320224957102564,-35.128959537128445,0.9323299893436582,-32.42372774996584,5.511115424528786,-9.240132072288764,2.5699921561602443,11.824424852272417,34.153660565504374,31.234814151555085,-33.87804002424796,-30.904571889123165,-9.154860383299201
0.02,0.001001001001001001,-24.00746521682131,36.41413984785756,-33.37177257679813,-41.18599342518536,6.143214048807853,35.52853554661365,11.381536095867435,7.724613328855004,-16.76786913143265,23.023943656744144,-35.06820594725249,26.631968392709247,13.67272092894765,13.542717543456888,33.64507676098883,28.012475428615634,1.5182391273987428,12.23781982640381,-26.212110939714183,23.342358850055277,-34.20546237911256,30.398549497547727,26.330235372149712,6.622063720246154,-30.477132342595564,-11.880145390723717,-23.91905803956844,20.204705409923655,0.513526020897549,-12.320721527166201,-35.130369571858246,0.9323658768405553,-32.42502863406447,5.511333278462135,-9.240505579885719,2.570093450522579,11.824895898712192,34.15502508902632,31.236062954976255,-33.879398439177194,-30.905813517961917,-9.155229214342679
0.04,0.002002002002002002,-24.00844380045051,36.41565139143731,-33.3730711595933,-41.1876901974349,6.143442209461235,35.52993250759312,11.381993616484012,7.724929670997789,-16.76856901617033,23.024834937999504,-35.06964779629305,26.632979339469518,13.673271759360844,13.543271732927103,33.64646240734944,28.013619864522358,1.5183280043344825,12.238291684265839,-26.21313479229768,23.343330535989278,-34.20684751193896,30.399787414036492,26.331266962250133,6.6222914116162634,-30.47835766036785,-11.880649649809028,-23.920028332090933,20.20553509643123,0.5135345931968217,-12.32122793338889,-35.13179328728287,0.9324399523846534,-32.426281469864236,5.5115575861625254,-9.240937779436086,2.570199692109781,11.825395434878962,34.156321659199676,31.23731609109199,-33.88073320151748,-30.907059525163568,-9.155578363484963
0.06,0.003003003003003003,-24.009437679124673,36.4172199883062,-33.37432961197417,-41.18943458930673,6.143656173752954,35.531307776872566,11.382455848780278,7.725258050533415,-16.7692941001466,23.02570234473932,-35.0711273797891,26.63393860774262,13.673832001537223,13.54383968024894,33.6478891876473,28.01479009981002,1.5184477997899217,12.23874798235862,-26.214133997800133,23.344342878802514,-34.20824531565295,30.401052655538052,26.33227902921316,6.622486404265922,-30.479586036184955,-11.88118063214655,-23.921010900031835,20.20638972233448,0.5135313607219453,-12.321744380940311,-35.1332308640279,0.932552213110674,-32.427486154025466,5.51178842586161,-9.241428763815243,2.5703108387928797,11.825923423680356,34.15755027670358,31.238573732211897,-33.88204435248964,-30.90830984219017,-9.155907824744295
0.08,0.004004004004004004,-24.010447027571196,36.41884578720357,-33.37554813926489,-41.191226544560166,6.143856017151068,35.53266144452655,11.382922912674985,7.725598514668748,-16.770044463035212,23.02654582195696,-35.07264468122812,26.63484624825365,13.67440156687572,13.544421328243637,33.64935698893463,28.015986172316936,1.5185984326990745,12.239188682922522,-26.215108564427982,23.345396019608092,-34.20965582027812,30.40234528302954,26.33327163928499,6.6226486632503665,-30.48081742062858,-11.881738304794096,-23.92200560309528,20.207269325051147,0.5135162921248768,-12.322271076650582,-35.13468249092836,0.9327026551191187,-32.428642579511504,5.5120258831448785,-9.241978629165096,2.570426849439944,11.82647982899437,34.15871093641118,31.239836053289043,-33.88333192990578,-30.909564404786536,-9.156217588378345
0.1,0.005005005005005005,-24.011472025935063,36.420528942403585,-33.376726940055704,-41.193066011068616,6.144041815660213,35.53399360395731,11.383394933922968,7.725951106411469,-16.770820186398012,23.02736531122922,-35.074199682815525,26.635702299626935,13.67498036198476,13.545016619643826,33.650865691607564,28.017208120916077,1.5187798191701019,12.239613755780582,-26.216058491963707,23.346490106664824,-34.21107905424401,30.403665364170823,26.334244854977893,6.622778155424845,-30.48205176527254,-11.882322641911607,-23.923012304230884,20.208173942411065,0.5134893602167722,-12.322808229065823,-35.136148365091884,0.9328912734139554,-32.429750635538305,5.512270050953825,-9.242587474828792,2.5705476838958465,11.82706461570742,34.15980362736577,31.24110323190843,-33.88459596819404,-30.910823152988407,-9.156507640857418
0.12,0.006006006006006006,-24.012512859801912,36.42226961369942,-33.37786620621751,-41.19495294081315,6.144213645842382,35.53530435194536,11.383872044179581,7.726315864556758,-16.7716213536945,23.028160750725263,-35.07579236540431,26.636506788378572,13.675568288693896,13.545625497085535,33.652415169298436,28.018455985547543,1.5189918724640024,12.240023178326073,-26.21698377171344,23.347625295372094,-34.212515044434056,30.405012973354086,26.335198735060818,6.622874849439554,-30.483289022716477,-11.882933624709285,-23.92403086965519,20.209103612627707,0.5134505420169279,-12.323356048504845,-35.13762869196557,0.9331180618365181,-32.43081020752673,5.51252102959027,-9.243255403281392,2.5706733029614397,11.82767774975341,34.16082833276076,31.24237544827578,-33.88583649842195,-30.912086031130553,-9.156777964835568
0.14,0.007007007007007007,-24.013569720221362,36.424067966385685,-33.378966122914136,-41.196887289876635,6.144371584838406,35.53659378870202,11.38435438106807,7.726692823673806,-16.772448050292763,23.028932075215785,-35.0774227084213,26.637259728909573,13.676165244062632,13.546247903098287,33.654005288762775,28.01972980725091,1.5192345029704875,12.240416935512078,-26.21788438645277,23.348801748264965,-34.21396381623364,30.406388191756427,26.336133334548492,6.622938715739079,-30.484529146620073,-11.883571241395211,-23.92506116887374,20.210058374262633,0.513399818801063,-12.323914747116937,-35.13912368540661,0.9333830129955986,-32.43182117705754,5.512778926722815,-9.24398252005648,2.5708036683721365,11.828319198153812,34.161785029923514,31.243652885206597,-33.88705354831827,-30.913352987854818,-9.157028539119622
0.16,0.008008008008008008,-24.014642803730528,36.42592417123894,-33.38002686861214,-41.19886901843847,6.144515710390131,35.53786201792398,11.384842088249886,7.727082014092158,-16.77330036348179,23.029679216082332,-35.07909068978995,26.637961123499682,13.676771120386483,13.54688378009334,33.65563590976117,28.02102962819755,1.5195076181810543,12.240795019843066,-26.218760310370666,23.350019635009467,-34.215425393578265,30.40779110739551,26.33704870468903,6.62296972656638,-30.485772091737797,-11.884235487122412,-23.926103074703764,20.211038266182833,0.5133371761489529,-12.324484538940752,-35.14063356775661,0.9336861181937118,-32.43278342182903,5.5130438573954095,-9.24476893366868,2.5709387427758736,11.828988929058804,34.16267369030297,31.24493572811543,-33.88824714229333,-30.914623976118094,-9.15725933863612
0.18,0.009009009009009009,-24.01573231237764,36.42783840449631,-33.381048615088176,-41.200898090770075,6.144646100863272,35.5391091468499,11.38533531549795,7.727483461887884,-16.7741783824852,23.030402101326796,-35.080796285849715,26.638610962301808,13.677385805200267,13.547533070350061,33.65730688493603,28.022355491722863,1.5198111226592652,12.241157431368475,-26.21961150901154,23.351279132398023,-34.216899799001965,30.4092218151883,26.33794489294998,6.622967855971327,-30.487017813954115,-11.884926363935309,-23.92715646329753,20.212043327510926,0.5132626039914231,-12.325065639964249,-35.142158569919644,0.9340273673495174,-32.433696815617346,5.513315944038013,-9.245614755532067,2.571078489710452,11.829686911789462,34.16349427946104,31.246224165005305,-33.88941730145794,-30.915898953200276,-9.157470334396157
